15	15	72.0016	51.9995	0.000509947	0.00130608	72	52	72.002	51.9981	72.002	51.9981	72.002	51.9981	72.002	51.9981	72.002	51.9981	72.002	51.9981	72.002	51.9981	72.0014	52.0007	72.0014	52.0007	72.0014	52.0008	72.0014	52.0008	72.0014	52.0008	72.0014	52.0008	72.0014	52.0008	72.0014	52.0008	
15	15	87.0043	51.9981	0.00162965	0.00119568	87	52	87	52	87.0051	51.9967	87.0051	51.9967	87.0051	51.9967	87.0051	51.9967	87.0051	51.9967	87.0051	51.9967	87.0046	51.9988	87.0046	51.9988	87.005	51.9987	87.0048	51.9987	87.0048	51.9987	87.0048	51.9987	87.0048	51.9987	87.0048	51.9987	
15	15	112.002	52.0004	0.00114776	0.00139692	112	52	112	52	112	52.0041	112	52.0041	112.003	51.9999	112.003	51.9999	112.003	51.9999	112.003	52	112.003	51.9998	112.003	51.9998	112.003	51.9998	112.003	51.9998	112.003	51.9998	112.003	51.9998	112.003	51.9998	112.003	51.9998	
15	15	137.003	51.997	0.000700368	0.000953845	137	52	137.003	51.9962	137.003	51.9962	137.003	51.9962	137.003	51.9962	137.003	51.9962	137.003	51.9962	137.002	51.9971	137.003	51.9982	137.003	51.9971	137.003	51.9971	137.003	51.9971	137.003	51.9972	137.003	51.9972	137.003	51.9972	137.003	51.9969	
15	15	1012.01	52.0055	0.00435485	0.00396237	1012	52	1012	52.0001	1012	52.0001	1012	51.9994	1012.01	52.0115	1012.01	52.0115	1012.01	52.0115	1012.01	52.0097	1012.01	52.0062	1012.01	52.0062	1012.01	52.0052	1012.01	52.0052	1012.01	52.0052	1012.01	52.0056	1012.01	52.0056	1012.01	52.0056	
15	15	1032	51.9883	0.0062924	0.0123032	1032	52	1032.01	52.0025	1032.01	51.9985	1032.01	51.9985	1032.01	51.9985	1032.01	51.9985	1032.01	51.9985	1032.01	51.9985	1032.01	51.9985	1032	51.9745	1032	51.9742	1032	51.9742	1032	51.9745	1032	51.9745	1032	51.9745	1032	51.9745	
15	15	1046.98	52.0256	0.0168166	0.019831	1047	52	1047	52	1047	51.9998	1046.99	52.0199	1046.99	52.0199	1046.99	52.0199	1046.99	52.0199	1046.99	52.0199	1046.99	52.02	1046.99	52.0198	1046.99	52.0198	1046.98	52.025	1046.96	52.0415	1046.95	52.0611	1046.95	52.0611	1046.95	52.0614	
15	15	1082	52.0138	0.00623523	0.0184729	1082	52	1082	52	1082	52.0018	1082	52.0021	1082	52.0021	1082	52.0021	1082	52.0021	1082	52.0021	1082.01	52.0396	1082.01	52.0396	1082.01	52.0396	1082.01	52.0435	1082.01	52.0435	1081.99	52.001	1081.99	52.001	1081.99	52.001	
15	15	1101.99	52.0011	0.00580356	0.00179688	1102	52	1102	52	1102	52	1102	51.9995	1102	51.9995	1102	51.9995	1102	51.9995	1102	51.9995	1101.99	52.004	1101.99	52.004	1101.99	52.004	1101.99	52.0032	1101.99	52.0032	1101.99	52.0008	1101.99	52.0008	1101.99	52.0006	
15	15	1121.96	52.0381	0.032798	0.0310376	1122	52	1122	52	1122	52	1122	52	1122	52	1121.98	52.019	1121.97	52.0224	1121.97	52.0224	1121.93	52.0684	1121.93	52.0684	1121.93	52.0682	1121.93	52.0682	1121.93	52.0683	1121.93	52.0683	1121.93	52.0683	1121.93	52.0683	
15	15	1137	52.0042	0.00157395	0.00280881	1137	52	1137	52	1137	52.0067	1137	52.0067	1137	52.0067	1137	52.0068	1137.01	52.009	1137.01	52.009	1137	52.0026	1137	52.0027	1137	52.0027	1137	52.0027	1137	52.0027	1137	52.0027	1137	52.0027	1137	52.0027	
15	15	1157	51.9974	0.00213383	0.00327111	1157	52	1157	52	1157	52	1157	52	1157	52	1157	51.9979	1157	51.9935	1157	51.9935	1157	51.9872	1157	51.9981	1157	51.9981	1157	51.998	1157	51.998	1157	51.998	1157	51.998	1157	51.9981	
15	15	1172	51.9753	0.00303968	0.0168823	1172	52	1172	52	1172	52	1172	52	1172	52	1172.01	51.9668	1172.01	51.9668	1172.01	51.9669	1172.01	51.9667	1172	51.9667	1172	51.9667	1172	51.9638	1172.01	51.9588	1172.01	51.9588	1172.01	51.9588	1172	51.9643	
